client_id,age,marital,job,credit_default,education,mortgage
38497,61,married,retired,0,high_school,0
38498,22,single,student,0,basic_6y,1
38499,22,single,student,0,basic_6y,1
38500,30,married,technician,0,professional_course,1
38501,32,single,admin_,0,university_degree,1
38502,39,married,admin_,0,professional_course,0
38503,63,married,technician,0,professional_course,1
38504,63,married,technician,0,professional_course,0
38505,81,married,retired,unknown,university_degree,1
38506,65,married,housemaid,0,basic_4y,1
38507,44,married,technician,0,,0
38508,31,married,management,0,university_degree,1
38509,68,divorced,retired,0,professional_course,1
38510,46,married,blue-collar,0,basic_9y,1
38511,33,single,services,0,high_school,1
38512,26,single,management,0,university_degree,1
38513,28,single,admin_,0,high_school,1
38514,71,married,retired,0,basic_4y,0
38515,21,single,student,0,high_school,0
38516,32,single,technician,0,university_degree,1
38517,75,married,retired,0,basic_4y,0
38518,81,married,housemaid,0,basic_4y,1
38519,60,married,management,0,professional_course,1
38520,61,married,blue-collar,0,high_school,0
38521,63,married,retired,0,high_school,1
38522,46,married,admin_,0,high_school,1
38523,46,married,admin_,0,high_school,1
38524,35,married,admin_,0,university_degree,1
38525,40,married,admin_,0,high_school,1
38526,35,married,management,0,university_degree,1
38527,62,married,retired,0,high_school,0
38528,45,married,admin_,0,high_school,1
38529,58,divorced,unemployed,0,basic_9y,1
38530,61,married,blue-collar,0,high_school,0
38531,32,single,admin_,0,university_degree,0
38532,34,single,unknown,0,university_degree,1
38533,24,single,technician,0,university_degree,0
38534,30,married,admin_,0,university_degree,1
38535,40,married,management,0,university_degree,1
38536,73,married,retired,0,basic_4y,1
38537,34,single,unknown,0,university_degree,0
38538,40,married,admin_,0,high_school,0
38539,62,married,retired,0,high_school,0
38540,54,married,retired,0,basic_4y,0
38541,24,single,student,0,high_school,1
38542,23,married,technician,0,professional_course,1
38543,36,married,admin_,0,university_degree,0
38544,31,married,admin_,0,high_school,1
38545,61,married,technician,0,professional_course,0
38546,55,married,retired,0,basic_4y,1
38547,33,single,admin_,0,university_degree,0
38548,80,divorced,retired,0,high_school,1
38549,75,divorced,retired,0,basic_4y,0
38550,31,unknown,entrepreneur,0,university_degree,0
38551,31,married,admin_,0,high_school,0
38552,53,divorced,admin_,0,high_school,0
38553,58,divorced,retired,0,high_school,1
38554,30,married,technician,0,professional_course,1
38555,28,single,admin_,0,university_degree,0
38556,72,married,retired,0,basic_6y,1
38557,82,single,retired,0,basic_4y,1
38558,34,married,admin_,0,university_degree,0
38559,69,married,retired,0,professional_course,0
38560,32,married,self-employed,0,university_degree,1
38561,67,married,admin_,unknown,basic_4y,0
38562,48,married,technician,0,high_school,0
38563,60,divorced,retired,0,basic_4y,1
38564,61,married,technician,0,professional_course,0
38565,48,married,technician,0,high_school,1
38566,48,married,technician,0,high_school,0
38567,67,married,retired,0,,0
38568,36,married,technician,0,university_degree,1
38569,69,married,retired,0,basic_4y,1
38570,34,single,technician,0,university_degree,0
38571,32,single,admin_,0,university_degree,1
38572,51,married,blue-collar,0,basic_9y,1
38573,54,married,retired,0,basic_4y,0
38574,55,married,retired,0,basic_4y,0
38575,55,married,retired,0,high_school,1
38576,61,married,technician,0,professional_course,0
38577,82,single,retired,0,basic_4y,1
38578,60,married,technician,0,basic_4y,1
38579,31,unknown,entrepreneur,0,university_degree,1
38580,78,divorced,retired,0,basic_6y,0
38581,27,single,admin_,0,university_degree,1
38582,78,divorced,retired,0,basic_6y,0
38583,65,married,retired,0,basic_4y,0
38584,26,single,student,0,high_school,0
38585,37,single,admin_,0,university_degree,1
38586,24,married,blue-collar,0,basic_9y,1
38587,72,married,retired,0,basic_4y,0
38588,60,married,retired,unknown,basic_4y,1
38589,39,single,technician,unknown,university_degree,0
38590,39,single,technician,unknown,university_degree,1
38591,34,single,technician,0,university_degree,0
38592,36,single,self-employed,0,university_degree,0
38593,37,single,admin_,0,university_degree,1
38594,59,married,technician,0,basic_9y,0
38595,25,single,student,0,high_school,0
38596,69,married,retired,0,basic_4y,1
38597,18,single,student,0,basic_6y,0
38598,59,divorced,retired,0,basic_4y,1
38599,37,single,admin_,0,university_degree,0
38600,78,divorced,retired,0,basic_6y,0
38601,23,single,student,0,high_school,0
38602,41,single,admin_,0,high_school,0
38603,34,single,admin_,0,high_school,1
38604,37,married,admin_,0,high_school,1
38605,37,divorced,admin_,0,high_school,0
38606,36,single,self-employed,0,university_degree,1
38607,50,married,admin_,0,university_degree,1
38608,35,single,management,0,university_degree,0
38609,21,single,student,0,basic_9y,0
38610,34,married,technician,0,professional_course,1
38611,60,married,housemaid,0,university_degree,1
38612,30,single,admin_,0,university_degree,0
38613,37,married,admin_,0,high_school,0
38614,55,married,admin_,0,basic_9y,0
38615,37,married,self-employed,0,professional_course,1
38616,64,married,housemaid,0,basic_4y,1
38617,37,single,blue-collar,0,high_school,1
38618,37,married,admin_,0,high_school,1
38619,37,married,admin_,0,high_school,1
38620,50,married,admin_,0,university_degree,1
38621,47,divorced,technician,0,high_school,1
38622,32,married,admin_,0,university_degree,1
38623,32,single,admin_,0,university_degree,unknown
38624,37,divorced,admin_,0,high_school,1
38625,30,single,admin_,0,university_degree,1
38626,24,single,student,0,professional_course,0
38627,50,married,admin_,0,high_school,0
38628,45,married,blue-collar,0,high_school,1
38629,34,single,admin_,0,high_school,1
38630,33,married,admin_,0,university_degree,1
38631,32,single,admin_,0,university_degree,0
38632,34,married,technician,0,professional_course,1
38633,52,married,management,0,basic_6y,0
38634,37,married,admin_,0,high_school,0
38635,71,married,retired,0,professional_course,1
38636,52,divorced,admin_,0,university_degree,1
38637,56,divorced,admin_,0,high_school,0
38638,67,married,self-employed,0,university_degree,1
38639,40,divorced,admin_,0,university_degree,0
38640,56,married,management,0,university_degree,unknown
38641,32,single,admin_,0,high_school,0
38642,36,single,admin_,0,university_degree,0
38643,79,married,retired,0,basic_4y,0
38644,56,divorced,housemaid,0,professional_course,1
38645,27,married,unemployed,0,high_school,0
38646,30,single,unemployed,0,basic_9y,1
38647,27,single,blue-collar,0,basic_9y,0
38648,47,single,admin_,0,university_degree,0
38649,47,divorced,admin_,0,university_degree,0
38650,54,married,admin_,0,university_degree,1
38651,22,single,technician,0,professional_course,1
38652,28,married,self-employed,0,professional_course,1
38653,32,married,admin_,0,high_school,1
38654,30,single,admin_,0,university_degree,1
38655,54,married,technician,0,basic_9y,0
38656,71,married,retired,0,professional_course,1
38657,37,divorced,entrepreneur,0,high_school,1
38658,37,divorced,entrepreneur,0,high_school,0
38659,37,divorced,entrepreneur,0,high_school,0
38660,37,divorced,entrepreneur,0,high_school,0
38661,58,married,management,0,basic_4y,1
38662,54,married,blue-collar,0,basic_9y,0
38663,54,married,blue-collar,0,basic_9y,1
38664,29,married,admin_,0,high_school,1
38665,28,married,admin_,0,high_school,1
38666,26,single,technician,0,professional_course,0
38667,29,married,management,0,university_degree,1
38668,26,married,admin_,0,high_school,0
38669,56,married,retired,0,university_degree,1
38670,51,married,technician,0,professional_course,0
38671,62,divorced,admin_,0,university_degree,1
38672,58,married,management,0,basic_4y,0
38673,29,single,technician,0,professional_course,unknown
38674,32,married,blue-collar,0,basic_4y,0
38675,32,married,admin_,0,high_school,1
38676,73,married,retired,0,university_degree,0
38677,32,married,blue-collar,0,basic_4y,1
38678,34,single,admin_,0,university_degree,0
38679,69,married,retired,0,basic_6y,1
38680,34,single,unemployed,0,university_degree,0
38681,37,married,admin_,0,high_school,1
38682,54,married,admin_,0,high_school,1
38683,34,married,technician,0,university_degree,1
38684,34,married,technician,0,basic_9y,1
38685,54,married,admin_,0,university_degree,1
38686,53,divorced,management,0,university_degree,0
38687,56,divorced,technician,0,university_degree,0
38688,69,married,retired,0,high_school,0
38689,26,single,admin_,0,high_school,1
38690,26,single,admin_,0,high_school,unknown
38691,27,single,student,0,university_degree,0
38692,57,married,admin_,0,high_school,1
38693,25,single,admin_,0,university_degree,0
38694,24,married,unemployed,0,high_school,1
38695,29,single,housemaid,0,university_degree,0
38696,22,single,student,0,professional_course,0
38697,81,divorced,unknown,unknown,,1
38698,41,married,management,0,university_degree,0
38699,26,single,admin_,0,high_school,0
38700,81,divorced,unknown,unknown,,1
38701,30,single,blue-collar,0,,1
38702,29,single,housemaid,0,university_degree,0
38703,76,single,retired,0,basic_4y,0
38704,32,married,admin_,0,university_degree,0
38705,38,married,admin_,0,university_degree,0
38706,27,single,blue-collar,0,high_school,0
38707,71,married,housemaid,0,basic_4y,1
38708,28,married,admin_,0,high_school,0
38709,34,married,technician,0,professional_course,1
38710,61,married,management,0,university_degree,1
38711,61,married,management,0,university_degree,1
38712,41,married,admin_,0,university_degree,0
38713,57,married,technician,0,professional_course,0
38714,71,married,retired,0,basic_4y,0
38715,33,married,admin_,0,university_degree,1
38716,38,married,admin_,0,university_degree,1
38717,41,married,admin_,0,university_degree,1
38718,52,divorced,admin_,0,university_degree,1
38719,25,single,student,0,high_school,0
38720,33,married,admin_,0,university_degree,1
38721,30,single,admin_,0,university_degree,0
38722,79,married,retired,0,basic_4y,0
38723,28,married,admin_,0,high_school,1
38724,54,married,technician,0,basic_9y,0
38725,49,married,management,0,university_degree,0
38726,79,married,retired,0,basic_4y,1
38727,21,single,student,0,high_school,0
38728,52,divorced,admin_,0,university_degree,0
38729,63,married,management,unknown,basic_4y,1
38730,52,divorced,admin_,0,university_degree,unknown
38731,45,married,management,0,university_degree,0
38732,45,single,admin_,0,university_degree,unknown
38733,30,single,admin_,0,university_degree,1
38734,37,married,services,0,high_school,0
38735,72,married,retired,0,professional_course,1
38736,37,married,services,0,high_school,0
38737,45,married,admin_,0,university_degree,0
38738,36,divorced,self-employed,0,basic_9y,0
38739,45,married,admin_,0,university_degree,0
38740,72,married,retired,0,basic_4y,1
38741,20,single,student,0,high_school,1
38742,25,single,technician,0,university_degree,0
38743,28,married,management,0,university_degree,0
38744,72,divorced,retired,0,basic_6y,1
38745,45,married,technician,0,university_degree,1
38746,35,single,admin_,0,high_school,0
38747,20,single,student,0,high_school,0
38748,20,single,student,0,high_school,0
38749,20,single,student,0,high_school,0
38750,36,married,management,0,university_degree,0
38751,72,divorced,retired,0,basic_6y,1
38752,37,married,services,0,high_school,0
38753,45,married,admin_,0,university_degree,unknown
38754,29,single,admin_,0,university_degree,0
38755,23,single,student,0,university_degree,1
38756,33,married,admin_,0,university_degree,1
38757,37,single,admin_,0,high_school,0
38758,53,married,housemaid,0,basic_4y,0
38759,38,married,admin_,0,university_degree,0
38760,40,married,services,0,high_school,1
38761,29,single,student,0,professional_course,0
38762,23,single,technician,0,professional_course,1
38763,32,married,self-employed,0,university_degree,0
38764,29,single,student,0,professional_course,1
38765,67,married,retired,0,basic_4y,1
38766,40,married,admin_,0,university_degree,0
38767,65,single,retired,0,university_degree,0
38768,43,married,management,0,high_school,0
38769,43,married,management,0,high_school,1
38770,25,married,admin_,0,,0
38771,25,married,admin_,0,high_school,1
38772,64,married,unemployed,0,basic_4y,1
38773,25,married,admin_,0,,0
38774,65,single,retired,0,university_degree,0
38775,29,single,admin_,0,university_degree,0
38776,38,married,admin_,0,university_degree,0
38777,67,married,retired,0,basic_4y,1
38778,51,single,self-employed,0,basic_9y,1
38779,49,married,unemployed,0,professional_course,1
38780,34,single,admin_,0,university_degree,1
38781,34,single,admin_,0,university_degree,0
38782,34,single,admin_,0,university_degree,0
38783,78,divorced,retired,0,basic_4y,1
38784,56,divorced,blue-collar,0,basic_4y,0
38785,56,divorced,blue-collar,0,basic_4y,0
38786,32,married,self-employed,0,university_degree,1
38787,52,single,blue-collar,0,basic_9y,0
38788,62,married,housemaid,0,basic_4y,1
38789,29,single,student,0,professional_course,1
38790,52,single,blue-collar,0,basic_9y,1
38791,66,married,retired,0,basic_4y,1
38792,28,single,admin_,0,university_degree,1
38793,56,divorced,management,0,,1
38794,35,single,technician,0,professional_course,1
38795,49,married,unemployed,0,professional_course,1
38796,32,married,self-employed,0,university_degree,0
38797,60,married,unemployed,0,basic_4y,0
38798,62,married,housemaid,0,university_degree,1
38799,38,married,admin_,0,university_degree,0
38800,29,single,admin_,0,high_school,1
38801,25,single,admin_,0,university_degree,0
38802,26,married,admin_,0,high_school,1
